Time	Current
0.26262600	0.565625
0.26361600	0.348438
0.26460800	-0.224219
0.26559800	-0.332031
0.26659000	-0.209375
0.26758000	0.0601562
0.26857200	0.127344
0.26956200	0.375
0.27055200	0.603125
0.27154400	0.650781
0.27253400	0.572656
0.27352600	0.349219
0.27451600	-0.16875
0.27550800	-0.305469
0.27649800	-0.25
0.27749000	0.0546875
0.27848000	0.153906
0.27947000	0.376562
0.28046200	0.574219
0.28145200	0.671094
0.28244400	0.590625
0.28343400	0.375
0.28442600	-0.0859375
0.28541600	-0.321875
0.28640800	-0.260937
0.28739800	0.0421875
0.28839000	0.105469
0.28938000	0.358594
0.29037000	0.519531
0.29136200	0.633594
0.29235200	0.592188
0.29334400	0.407812
0.29433400	-0.0296875
0.29532600	-0.335938
0.29631600	-0.324219
0.29730800	0.0179688
0.29829800	0.108594
0.29928800	0.296094
0.30028000	0.478906
0.30127000	0.633594
0.30226200	0.61875
0.30325200	0.411719
0.30424400	-0.0273438
0.30523400	-0.338281
0.30622600	-0.295313
0.30721600	0.0515625
0.30820800	0.123438
0.30919800	0.255469
0.31019000	0.458594
0.31118000	0.660937
0.31217200	0.639063
0.31316200	0.410156
0.31415400	0.0132812
0.31514400	-0.264844
0.31613400	-0.246875
0.31712600	-0.00703125
0.31811600	0.078125
0.31910800	0.228906
0.32009800	0.488281
0.32109000	0.661719
0.32208000	0.613281
0.32307000	0.391406
0.32406200	0.127344
0.32505200	-0.260156
0.32604400	-0.328125
0.32703400	-0.0539062
0.32802600	0.0648438
0.32901600	0.254688
0.33000600	0.457812
0.33099800	0.598437
0.33198800	0.610156
0.33298000	0.478125
0.33397000	0.14375
0.33496200	-0.333594
0.33595200	-0.285156
0.33694400	-0.132812
0.33793400	0.0625
0.33892600	0.175781
0.33991600	0.399219
0.34090800	0.617188
0.34189800	0.608594
0.34288800	0.434375
0.34388000	0.160156
0.34487200	-0.297656
0.34586200	-0.321094
0.34685400	-0.13125
0.34784400	0.0578125
0.34883600	0.200781
0.34982600	0.396875
0.35081600	0.571875
0.35180800	0.645312
0.35280000	0.504687
0.35379000	0.174219
0.35478000	-0.357813
0.35577200	-0.28125
0.35676200	-0.195312
0.35775400	0.0546875
0.35874400	0.135156
0.35973400	0.382812
0.36072600	0.547656
0.36171600	0.602344
0.36270800	0.48125
0.36369800	0.265625
0.36468800	-0.341406
0.36568000	-0.285156
0.36667000	-0.248438
0.36766200	0.05
0.36865200	0.14375
0.36964400	0.320312
0.37063400	0.585938
0.37162400	0.596875
0.37261600	0.478906
0.37360600	0.271875
0.37459800	-0.317969
0.37558800	-0.329687
0.37658000	-0.278906
0.37757000	0.0414063
0.37856000	0.125
0.37955200	0.295313
0.38054200	0.521875
0.38153400	0.63125
0.38252400	0.491406
0.38351600	0.275781
0.38450600	-0.201563
0.38549800	-0.321875
0.38648800	-0.309375
0.38747800	0.0359375
0.38847000	0.113281
0.38946000	0.278125
0.39045200	0.504687
0.39144200	0.588281
0.39243400	0.470312
0.39342400	0.2875
0.39441400	-0.199219
0.39540600	-0.361719
0.39639600	-0.270312
0.39738800	0.00546875
0.39837800	0.0820312
0.39937000	0.236719
0.40036000	0.478125
0.40135200	0.535937
0.40234200	0.51875
0.40333400	0.322656
0.40432400	-0.185156
0.40531400	-0.276562
0.40630600	-0.285156
0.40729600	-0.0195312
0.40828800	0.071875
0.40927800	0.245313
0.41027000	0.401563
0.41126000	0.541406
0.41225200	0.513281
0.41324200	0.298437
0.41423400	-0.0960938
0.41522400	-0.323437
0.41621600	-0.295313
0.41720600	0.003125
0.41819800	0.071875
0.41918800	0.189844
0.42018000	0.386719
0.42117000	0.504687
0.42216200	0.519531
0.42315200	0.296094
0.42414200	-0.130469
0.42513400	-0.260156
0.42612400	-0.335938
0.42711600	-0.078125
0.42810600	0.0335938
0.42909800	0.155469
0.43008800	0.360937
0.43108000	0.457812
0.43207000	0.470312
0.43306200	0.305469
0.43405200	-0.0679687
0.43504400	-0.248438
0.43603400	-0.372656
0.43702600	-0.122656
0.43801600	0.021875
0.43900800	0.108594
0.43999800	0.353125
0.44098800	0.419531
0.44198000	0.476563
0.44297000	0.316406
0.44396200	-0.0164062
0.44495200	-0.332031
0.44594400	-0.307812
0.44693400	-0.145312
0.44792400	0.0109375
0.44891600	0.125
0.44990600	0.267187
0.45089800	0.474219
0.45188800	0.448438
0.45288000	0.328906
0.45387000	-0.0148437
0.45486200	-0.270312
0.45585200	-0.276562
0.45684400	-0.226562
0.45783400	0.00703125
0.45882400	0.103125
0.45981600	0.302344
0.46080600	0.392969
0.46179800	0.489062
0.46278800	0.308594
0.46378000	0.0578125
0.46477000	-0.34375
0.46576200	-0.275
0.46675200	-0.240625
0.46774400	0.003125
0.46873400	0.0882813
0.46972600	0.250781
0.47071600	0.382812
0.47170800	0.474219
0.47269800	0.317969
0.47369000	0.034375
0.47468000	-0.297656
0.47567000	-0.26875
0.47666200	-0.270312
0.47765200	0.015625
0.47864400	0.0648438
0.47963400	0.234375
0.48062600	0.340625
0.48161600	0.454687
0.48260800	0.302344
0.48359800	0.108594
0.48458800	-0.358594
0.48558000	-0.250781
0.48657000	-0.289062
0.48756200	0.00078125
0.48855200	0.0382813
0.48954400	0.20625
0.49053400	0.330469
0.49152600	0.432031
0.49251600	0.340625
0.49350800	0.0726563
0.49449800	-0.327344
0.49549000	-0.33125
0.49648000	-0.246094
0.49747200	-0.0273438
0.49846200	0.03125
0.49945400	0.161719
0.50044400	0.332031
0.50143600	0.417969
0.50242600	0.328125
0.50341600	0.139063
0.50440800	-0.3375
0.50539800	-0.258594
0.50639000	-0.351562
0.50738000	-0.0164062
0.50837200	0.015625
0.50936200	0.135156
0.51035400	0.254688
0.51134400	0.407031
0.51233600	0.336719
0.51332600	0.0789063
0.51431800	-0.321094
0.51530800	-0.3625
0.51629800	-0.258594
0.51729000	-0.065625
0.51828000	0.0398438
0.51927200	0.121094
0.52026200	0.271094
0.52125200	0.413281
0.52224400	0.31875
0.52323400	0.146094
0.52422400	-0.291406
0.52521600	-0.324219
0.52620600	-0.2875
0.52719600	-0.0976562
0.52818800	0.0179688
0.52917800	0.0929688
0.53017000	0.247656
0.53116000	0.360937
0.53215200	0.310156
0.53314200	0.216406
0.53413200	-0.26875
0.53512400	-0.324219
0.53611400	-0.275
0.53710600	-0.146875
0.53809600	0.00078125
0.53908800	0.096875
0.54007800	0.261719
0.54107000	0.367188
0.54206000	0.310156
0.54305000	0.220312
0.54404200	-0.199219
0.54503200	-0.283594
0.54602400	-0.297656
0.54701400	-0.177344
0.54800600	0.00546875
0.54899600	0.0890625
0.54998600	0.257031
0.55097800	0.342969
0.55196800	0.385156
0.55296000	0.2375
0.55395000	-0.11875
0.55494200	-0.246875
0.55593200	-0.314062
0.55692400	-0.196094
0.55791400	0.0015625
0.55890400	0.0828125
0.55989600	0.222656
0.56088600	0.354688
0.56187800	0.389063
0.56286800	0.236719
0.56386000	-0.0265625
0.56485000	-0.327344
0.56584200	-0.257031
0.56683200	-0.272656
0.56782400	-0.00078125
0.56881400	0.078125
0.56980400	0.255469
0.57079600	0.3625
0.57178600	0.409375
0.57277800	0.292188
0.57376800	-0.0351562
0.57476000	-0.250781
0.57575000	-0.327344
0.57674200	-0.225781
0.57773200	-0.0046875
0.57872200	0.0890625
0.57971400	0.210938
0.58070400	0.385156
0.58169600	0.434375
0.58268600	0.340625
0.58367600	0.00078125
0.58466800	-0.25625
0.58565800	-0.3625
0.58664800	-0.228125
0.58764000	0.00390625
0.58863000	0.0867188
0.58962200	0.20625
0.59061200	0.385156
0.59160200	0.411719
0.59259400	0.369531
0.59358400	0.0601562
0.59457600	-0.292969
0.59556600	-0.327344
0.59655600	-0.278906
0.59754800	-0.0046875
0.59853800	0.0601562
0.59952800	0.261719
0.60052000	0.373438
0.60151000	0.495313
0.60250200	0.395313
0.60349200	0.210156
0.60448400	-0.354687
0.60547400	-0.242969
0.60646400	-0.2625
0.60745600	0.003125
0.60844600	0.0539063
0.60943600	0.226562
0.61042800	0.429688
0.61141800	0.464844
0.61241000	0.450781
0.61340000	0.19375
0.61439000	-0.311719
0.61538200	-0.313281
0.61637200	-0.317969
0.61736200	0.0078125
0.61835400	0.05
0.61934400	0.184375
0.62033600	0.376562
0.62132600	0.489062
0.62231600	0.486719
0.62330800	0.214063
0.62429800	-0.205469
0.62528800	-0.317969
0.62628000	-0.311719
0.62727000	-0.0046875
0.62826200	0.0789063
0.62925200	0.196875
0.63024200	0.389063
0.63123400	0.51875
0.63222400	0.521094
0.63321400	0.285156
0.63420400	-0.108594
0.63519600	-0.257031
0.63618600	-0.309375
0.63717600	-0.0210937
0.63816800	0.0601562
0.63915800	0.183594
0.64014800	0.407031
0.64114000	0.505469
0.64213000	0.519531
0.64312000	0.336719
0.64411200	-0.0671875
0.64510200	-0.276562
0.64609200	-0.285156
0.64708400	-0.059375
0.64807400	0.0539063
0.64906600	0.210156
0.65005600	0.391406
0.65104800	0.557813
0.65203800	0.525781
0.65302800	0.350781
0.65402000	0.05
0.65501000	-0.311719
0.65600200	-0.324219
0.65699200	-0.0921875
0.65798400	0.0617188
0.65897400	0.163281
0.65996400	0.383594
0.66095600	0.504687
0.66194600	0.539063
0.66293600	0.385156
0.66392800	0.0359375
0.66491800	-0.282812
0.66590800	-0.248438
0.66690000	-0.161719
0.66789000	0.0414063
0.66888200	0.203906
0.66987200	0.35625
0.67086200	0.514844
0.67185400	0.584375
0.67284400	0.405469
0.67383600	0.0921875
0.67482600	-0.246875
0.67581800	-0.319531
0.67680800	-0.175781
0.67780000	0.0109375
0.67879000	0.149219
0.67978000	0.31875
0.68077200	0.529688
0.68176200	0.571875
0.68275400	0.419531
0.68374400	0.190625
0.68473600	-0.353906
0.68572600	-0.307812
0.68671800	-0.211719
0.68770800	0.0359375
0.68869800	0.127344
0.68969000	0.315625
0.69068000	0.528906
0.69167200	0.574219
0.69266200	0.494531
0.69365200	0.224219
0.69464400	-0.34375
0.69563400	-0.234375
0.69662600	-0.221875
0.69761600	0.0273438
0.69860600	0.117188
0.69959800	0.316406
0.70058800	0.457812
0.70158000	0.582812
0.70257000	0.476563
0.70356000	0.217188
0.70455200	-0.335938
0.70554200	-0.282812
0.70653400	-0.242188
0.70752400	0.0257813
0.70851600	0.153906
0.70950600	0.271875
0.71049800	0.496875
0.71148800	0.586719
0.71248000	0.46875
0.71347000	0.282031
0.71446200	-0.244531
0.71545200	-0.341406
0.71644400	-0.26875
0.71743400	0.00546875
0.71842400	0.0742188
0.71941600	0.271875
0.72040600	0.438281
0.72139800	0.527344
0.72239000	0.482813
0.72338000	0.232813
0.72437200	-0.226562
0.72536200	-0.307031
0.72635400	-0.323437
0.72734400	0.0015625
0.72833600	0.075
0.72932600	0.208594
0.73031600	0.446094
0.73130800	0.508594
0.73229800	0.46875
0.73329000	0.3
0.73428000	-0.189062
0.73527200	-0.264844
0.73626200	-0.314062
0.73725200	-0.00078125
0.73824400	0.0648438
0.73923400	0.225
0.74022600	0.373438
0.74121600	0.514844
0.74220800	0.466406
0.74319800	0.3
0.74418800	-0.155469
0.74518000	-0.317969
0.74617000	-0.250781
0.74716200	-0.0617187
0.74815200	0.0171875
0.74914400	0.2125
0.75013400	0.335938
0.75112600	0.519531
0.75211600	0.471094
0.75310600	0.314062
0.75409800	-0.0984375
0.75508800	-0.317187
0.75608000	-0.275
0.75707000	-0.121094
0.75806200	0.0578125
0.75905200	0.142969
0.76004400	0.326563
0.76103400	0.490625
0.76202600	0.470312
0.76301600	0.322656
0.76400800	-0.0859375
0.76499800	-0.252344
0.76598800	-0.303125
0.76698000	-0.122656
0.76797000	0.0484375
0.76896200	0.122656
0.76995200	0.348438
0.77094400	0.438281
0.77193400	0.464844
0.77292600	0.310156
0.77391600	-0.0429688
0.77490800	-0.324219
0.77589800	-0.29375
0.77689000	-0.167187
0.77788200	0.015625
0.77887200	0.139063
0.77986200	0.273438
0.78085400	0.439844
0.78184400	0.446094
0.78283600	0.338281
0.78382600	-0.0492188
0.78481800	-0.25
0.78596000	-1.42109
0.78794200	-3.61641
0.78992400	-2.55859
0.79190600	0.403125
0.79388800	-1.75313
0.79487800	-2.98672
0.79587000	-2.58594
0.79686000	-2.59687
0.79884200	-1.19062
0.79983400	0.7625
0.80082400	8.03516
0.80280600	7.97344
0.80478800	-0.978125
0.80577800	-1.09141
0.80677000	-1.05313
0.80776000	-0.900781
0.80974200	2.85703
0.81172400	8.00859
0.81271400	7.97969
0.81370600	2.13437
0.81469600	0.06875
0.81482600	-0.250781
0.81482600	-0.250781
